cell_phone/cell_phone_1,this is a cell phone
allen_wrench/allen_wrench_1,a set of monkey wrenches sorted by size
onion/onion_5,a round fruit that grows from the ground
stapler/stapler_3,a blue stapler
book/book_3,a paperback text titled opencv 3 blueprints
cap/cap_1,caps have crowns that fit very close to the head
allen_wrench/allen_wrench_4,a tool used to tighten or loosen alan screws
spoon/spoon_4,this is a spoon
pencil/pencil_5,handtool used in writing by a human
food_jar/food_jar_1,this is a type of sauce in a jar it can be used during cooking  has a golden lid
spoon/spoon_1,it is a large wooden spoon
onion/onion_3,this is a jar of yellowcolored sauce the label is red with writing
screwdriver/screwdriver_3,it is a blue screwdriver
shampoo/shampoo_3,this is a bottle of a mans toilettrie
potato/potato_2,a brown potato
hammer/hammer_5,a pink and black hammer
medicine_bottle/medicine_bottle_4,this is a bottle of vitamins the bottle is brown with a yellow cap
lightbulb/lightbulb_1,the object is a compact fluorescent bulb
measuring_tape/measuring_tape_1,this is a yellow tape measure
picture_frame/picture_frame_5,this is a picture frame that is black with a blank canvas
lime/lime_3,a lime
lime/lime_2,a fruit that is green and is sour
allen_wrench/allen_wrench_3,object 5 is an allen wrench
eye_glasses/eye_glasses_2,it is a pair of reading glasses
food_jar/food_jar_4, and may be in a locked position
screwdriver/screwdriver_5, despite being an inanimate object incapable of staring at people
hammer/hammer_6,a rubber mallet used to hammer lightly
soda_bottle/soda_bottle_3,this is a large bottle of cocacola
soda_bottle/soda_bottle_1,a tall bottle holding carbonated soda
bowl/bowl_4,this is a light blue salad bowl
plate/plate_2,this is a blue ceramic plate
water_bottle/water_bottle_1,i see a blue contigo brand water bottle
mouse/mouse_1,this is a wired
band_aid/band_aid_2,this is a small cardboard box of bandages
syringe/syringe_5,a syringe
pencil/pencil_2,a purple lead pencil with a white eraser
measuring_tape/measuring_tape_2,the object is a silver tape measure
fork/fork_1,there is a standard sized metal fork
lemon/lemon_5,this is a yellow lemon it has a sticker on it
flashlight/flashlight_2,a small black flashlight with a wrist strap
syringe/syringe_1,this is a nail
medicine_bottle/medicine_bottle_2,a white plastic bottle of medicine
presciption_medicine_bottle/presciption_medicine_bottle_3,this is a bottle of prescription pills
pencil/pencil_5,this item is a yellow led pencil used for writing
allen_wrench/allen_wrench_5,it is a set of allen wrenches in its caseholder
apple/apple_3,a red and yellow apple
banana/banana_1,this is a yellow banana
hammer/hammer_4,a t shaped object with a black grip and yellow
allen_wrench/allen_wrench_2,the object is silver and has a 90 degree angle
lime/lime_4,a lime
bowl/bowl_1,this is a green bowl it seems to hold alot of food
plate/plate_2,this object is a light blue plate
onion/onion_3,object 2 is a red onion
lemon/lemon_2,on the turntable is an averagesized
allen_wrench/allen_wrench_1,it is a set of small tools
shampoo/shampoo_4,a plastic bottle of shampoo
water_bottle/water_bottle_1,it is a hotcold bottle
notebook/notebook_2,it is a black journal with a closing strap
marker/marker_5,this is a black sharpie
stapler/stapler_3,this is a transparent purple stapler
lemon/lemon_3,this is a ripe yellow lemon
lightbulb/lightbulb_5,this is a light bulb
picture_frame/picture_frame_2,the object is a black 3 section photo frame
notebook/notebook_2,a black tablet casing
cap/cap_2,a white ball cap with a b logo
picture_frame/picture_frame_3,this is a picture frame it has a black back
spoon/spoon_3,a utensil used to eat liquid foods
lightbulb/lightbulb_5,this is a small outdoorindoor light bulb
stapler/stapler_3,this is a small  purple staple gun
picture_frame/picture_frame_2, shoulders
screwdriver/screwdriver_3,i see a philips head screwdriver
bell_pepper/bell_pepper_1,on the table is a white and colorful mug it has colorful flowers and a blue stripe on the bottom
onion/onion_4,there is a bottle of fructis shampoo with a fruit on the label
soda_bottle/soda_bottle_2,this is a bottle of coca cola soda
bowl/bowl_3,i see a dark red bowl the bowl is small
screwdriver/screwdriver_4,a tool used to tighten or loosen screws
hammer/hammer_3,the object is a medium size hammer with a pink handle
syringe/syringe_5,this is a whole
coffee_mug/coffee_mug_2,use to drink tea or coffee
scissors/scissors_1,it is black scissors  it is moderately large
potato/potato_2,this object is a baking potato
eye_glasses/eye_glasses_4,these are a pair of eyeglasses it is thinframed
bell_pepper/bell_pepper_1,the object is a red pepper
cell_phone/cell_phone_3,a thin black mobile smart phone
measuring_tape/measuring_tape_1,this is measuring tape dispenser it is yellow
gauze/gauze_1,this is a piece of candy in a white
sponge/sponge_2,the object is a pink sponge
bowl/bowl_2,this is a small
notebook/notebook_2,a black note book consistent with the commercial brand moleskin
book/book_5,the object is flat
coffee_mug/coffee_mug_1,the object is a mug the mug is red
hammer/hammer_3,a black and pink hammer
pliers/pliers_2,this is a pair of pliers
mouse/mouse_2,this is a computer mouse
hammer/hammer_4,this is a tool which helps any handymen it is yellow and black
can_opener/can_opener_4,it is a silver and black can opener
potato/potato_3,a red potato that has not been peeled
screwdriver/screwdriver_1,this is a phillips screwdriver with a black and red handle
can_opener/can_opener_4,this is a handoperated can opener  the handles are mostly black
lightbulb/lightbulb_2,this is a light bulb which lights up a room
soda_bottle/soda_bottle_1,a large plastic bottle of dr pepper soda
spoon/spoon_4,a grey metal spoon
coffee_mug/coffee_mug_4, flat tip
soda_bottle/soda_bottle_4,this is a bottle of seagrams ginger ale
banana/banana_4,this is a curved yellow tree fruit found in the tropics
potato/potato_5,the object is a large sweet potato
banana/banana_5,this is a fruit
can_opener/can_opener_5,this object is a can opener
hand_towel/hand_towel_1, which help people see
notebook/notebook_2,small paper binded object used for writing in
scissors/scissors_6,this is a pair of scissors with blue handles
bowl/bowl_2,it is a blue bowl
potato/potato_1,this is a yellowbrown colored potatoe
bell_pepper/bell_pepper_1,a large red bell pepper
plate/plate_3,this is a large red soup bowl
band_aid/band_aid_5,a box of bandaid brand flexible fabric bandages
bowl/bowl_5,the object is a white bowl with a square shape and a red rim
hammer/hammer_1,it is a black and yellow hammer
measuring_tape/measuring_tape_1,this is a yellow retractable measuring tape
lemon/lemon_4,a yellow lemon
presciption_medicine_bottle/presciption_medicine_bottle_3,a prescription bottle of pills
hand_towel/hand_towel_2,this is a gray bath towel
plate/plate_2,it is a light blue plate
stapler/stapler_3,the object is a blue stapler
food_can/food_can_4,a tin can of beans
medicine_bottle/medicine_bottle_4,the object is a bottle of dietary supplements the bottles lable is not clear however the lable and lid are yellow and appear to be a common brand
soda_bottle/soda_bottle_4,there is a plastic
spoon/spoon_5,it is a white plastic spoon
fork/fork_1,a utensil that has prongs used to stab into food
can_opener/can_opener_3,the object is a can opener with a blue handle
pliers/pliers_1,this is a small pair of pink handled needlenosed pliers
spoon/spoon_3,metal handtool used for eating food in various liquid states
coffee_mug/coffee_mug_5,it is a white cup  it has a silver lining on the rim of the cup
book/book_2,a book used to read
banana/banana_5,there is a ripe banana that is mostly yellow with a couple of small brown spots
syringe/syringe_4,this syringe is skinny and shaped like a cylinder it has a white plunger
picture_frame/picture_frame_2,this is a trifold black picture frame the frames are connected and standing up
hand_towel/hand_towel_1,i see a small yellow knit cup towel that is folded into quarters
onion/onion_3,the object is a red onion
hand_towel/hand_towel_1,this is a yellow dish towel
coffee_mug/coffee_mug_4,this is a floral decorative coffee cup
hammer/hammer_5,this is a hammer with a pink and black handle
presciption_medicine_bottle/presciption_medicine_bottle_3,this is a bottle of prescription pills
pliers/pliers_1,this is a pink pair of needlenosed pliers
mouse/mouse_3,this is a computer mouse
food_jar/food_jar_1,this object is a jar of gravy with a red label
spoon/spoon_5, ripe bananas
bell_pepper/bell_pepper_5,that is a yellow pepper
presciption_medicine_bottle/presciption_medicine_bottle_1, such as ibuprofin
banana/banana_4,the object is a ripe yellow banana
apple/apple_5,a round golden reddish apple
can_opener/can_opener_4,a black handled can opener
stapler/stapler_5,this is a stapler
pliers/pliers_4,black and red handled pliers
syringe/syringe_5,it is a black and clear syringe
scissors/scissors_4,this is a pair of scissors with a gray and orange handle
spoon/spoon_5,it is a white plastic spoon
banana/banana_3,a yellow banana
onion/onion_2,there is a yellow onion with some of the skin coming off at one side
plate/plate_3,there is a small screwdriver that is about the size of a palm it is red and black with a metal tip
bowl/bowl_3,the object is a large red bowl
banana/banana_2,the object is a bunch of 6 bananas that are ripe they each have a blue sticker label
medicine_bottle/medicine_bottle_1,this is a bottle of medicine for a cough
scissors/scissors_5,it is a pair of silver surgical scissors
food_jar/food_jar_4,this is a jar of pickles
onion/onion_2,this is a yellow onion with some brown skin still attached
screwdriver/screwdriver_4,a black and yellow flat head screwdriver
bowl/bowl_3, but it contains yellow and white parts on it
water_bottle/water_bottle_1,this is a personal bottle for holding coffee or water
plate/plate_1,this is a blue flowered paper plate
onion/onion_3,i see a purple onion with the dry cracked skin still on it its root end is facing up
band_aid/band_aid_2,the object is a container of bandages
sponge/sponge_2,this is a pink sponge
can_opener/can_opener_5,this is an older metal can opener
can_opener/can_opener_2,the object is a can opener with yellow handles
soda_bottle/soda_bottle_1,it is a bottle of dr pepper
measuring_tape/measuring_tape_5,a stanley tape measure
eye_glasses/eye_glasses_1,a pair of glasses with a black frame
pliers/pliers_2,a pair of red and blue pliers
food_can/food_can_4,a blue labeled goya can
screwdriver/screwdriver_3,a blue and yellow handled screwdriver
marker/marker_1,it is a red expo marker
book/book_1,the object is a soft cover book
scissors/scissors_4,object 5 is a pair of scissors the handles are grey and orange
hammer/hammer_4,the object is a yellow and black hammer
shampoo/shampoo_3,a mens shampoo
picture_frame/picture_frame_5,an standup black picture frame
onion/onion_3,the object is a medium sized red onion
potato/potato_3,a small red potato
sponge/sponge_2,it is an onion
mouse/mouse_3,this cheaplooking mouse is very likely to not be plugged into anything the connector is not shown
toothpaste/toothpaste_2,it is a box of colgate toothpaste
stapler/stapler_3,this is a twosided picture frame with black edges it does not currently have any pictures in it
notebook/notebook_2,a small black book with an elastic band closure
stapler/stapler_4,a gray stapler
lemon/lemon_1, dark pink in color
hammer/hammer_6,this is a sledgehammer it has a wooden handle and a black head
fork/fork_3,a silver fork
apple/apple_1,a golden yellow apple
pliers/pliers_2,this is a pair of pliers which is used to grip objects
presciption_medicine_bottle/presciption_medicine_bottle_2,the object is small
pencil/pencil_1,this is a mechanical pencil it is black
band_aid/band_aid_3,a blue box of bandaids
sponge/sponge_1,this is a brown sponge with an abrasive scrubber side
picture_frame/picture_frame_3,it is a black picture frame
bowl/bowl_2,it is a blue glass bowl
