AUDIO_FILE,RESPONSE
banana_3-31N9JPQXIPGVYDTMWLYYNE5EAFXNHF-3QHK8ZVMINGY5KL9AIDPDVUDP8ELBE-A14LO2FWSF9AJU-1574897658478.wav,its name was banana
bowl_3-3JVP4ZJHDPQS9CCZ1XELCEAG2Z1I0S-36PW28KO40UFG46PNIQP5PKNYSFEAA-A3GNQDFPZALU92-1574894297209.wav,a small Red Bull has several ridges carved in the side and a slightly protruding lip at the top
hammer_2-3D4BBDG7ZHUXD1PWSA0I39ASS623C7-30ZX6P7VF9TYMHXDO481WNEHRD12JW-A3JFC6OJ13O1XR-1574899227555.wav,it's a mallet
screwdriver_3-35U0MRQMUJ5IYZOI2PFFH4WS84DVOS-351SEKWQS1FBQZ1EOQ5A8YX2SXUDMR-A2DDPSXH2X96RF-1574892363671.wav,a Phillips head screwdriver lays flat the blue rubber handle points to the right and towards me
plate_3-31KPKEKW4ABIM4YTVNM4QR6379I0B2-3XLBSAQ9Z5AV8XZNC2SIG8JFLQN7ZN-A1HLG5NN2I16GN-1574895903147.wav,laundry time scene is a deep red dinner plate
presciption_medicine_bottle_1-3VEI3XUCZRV8QSJ285NK57CFX3WPRA-3NKQQ8O39Z3U376NXSWWZ8EW5J6UD9-A3OMRMNTOU7QXI-1574894560495.wav,this is a prescription pill bottle
medicine_bottle_4-3G57RS03HH3NTYKY90Z56TZQUBG25N-3BC8WZX3V4UWOPXBBZWBZM8GDL3RRI-A3JFC6OJ13O1XR-1574896884991.wav,it's a bottle of vitamins
soda_bottle_3-3ZG552ORAM24RSZDFRHIARTP7ZI2VU-31LM9EDVOMQUB3M6AN6LOBHF27LJNV-A1P0SZ4C7PLX7K-1574897181722.wav,cork bottle
eye_glasses_4-3HEA4ZVWVDKFSV3LRJ134022EL755R-3FFJ6VRIL2MVVWATRZJN1Y62HZB0IF-A1CG3SMBJ1CEIQ-1574894440639.wav,these are a pair of reading glasses
hammer_6-379OL9DBSSCWV6FH5BJHRD5XVMU9Y2-3KYQYYSHYW5ZQ2MQ16KN02M7NXSOD0-A1KP6JSKQXPCSC-1574896871494.wav,this is a mallet with a black top and a wooden handle that is light brown in color
lemon_2-39O6Z4JLX2V5S82A3G2B0HNLK8IXVZ-3L0KT67Y8FEHM59A4JOAXS692A0YSE-A33GYW2BKVC1DY-1574896721987.wav,this is a lemon used for making juices
toothbrush_4-3OQQD2WO8I4OQ4BWKKW4EC8N5BLI3N-3HL8HNGX46ZTHZWGQNWVRCU34CT9FR-A2U31P99HREKV7-1574899016996.wav,this is an unopened toothbrush with a white and purple handle it has green bristles
toothpaste_2-3DZKABX2ZI3HPARFCK6OM42BJQUVCV-323Q6SJS8JEMW5EZOZKN4TSRNOQHFC-A1VXQ7LMBTE5LF-1574897798779.wav,that is an unopened box of Colgate Total it's white blue and red
marker_1-391FPZIE4CK8T3DVTMAK19X8IBQUHE-3WSELTNVR40H5NOMDDFK4BKO12TATN-A2DDPSXH2X96RF-1574892803809.wav,a marker lays on its side with the red lid facing away from me and to the left
food_can_4-3ODOP6T3ASI5XFGYVVGV11TCUFL24I-384PI804XTZKPADPWBD150CPQXHS03-A2KH641ASLS5P9-1574896027660.wav,this is a can of food
onion_5-3SU800BH86QL6WCYCCXEANP99YMUQA-3DOCMVPBTOCQUTDRPLYDHIYWBSSNN7-A3JFC6OJ13O1XR-1574897636128.wav,it's an onion
spoon_3-3PGQRAZX02IE0LBGEHJ888ANNAISYV-33JKGHPFYDSKCBSRDKJD439W61EMN0-A33GYW2BKVC1DY-1574896753432.wav,this is a spoon used for feeding pigs
pliers_5-3E22YV8GG14NBURAFY63WN75W67PNM-3ITXP059PXHRRGEBIJN7N5RLP6GJSU-ARL7HOWLEHNOP-1574893848655.wav,object is a pair of pliers with black grip and a little red trim
lemon_2-3YCT0L9OMM7KOM727FAXRSCGJQESN5-3ZSY5X72NY9TRC5VJ7F75R3B2YJRO9-AQA4AX0RCRPSV-1574896884589.wav,level
marker_5-35XW21VSVGCU0M4HV2UIE08REVESL3-39PAAFCODNY1XBRKO86G0YY1MCVVTA-A1VXQ7LMBTE5LF-1574892720562.wav,that's a black Sharpie
scissors_1-36QZ6V1589BXJCRB4GMJ5N4ARM7USZ-3HFNH7HEMIC5NY9XI9DZVSK4FQHQGB-AUKIQ4JR04MDJ-1574894876579.wav,I see a pair of scissors scissors and it's blades are black in the middle of the scissors where things pivot is an orange.
lime_4-33IXYHIZB5GNPHDRK1S8AN5374F2EO-31Z0PCVWULDZMLQO6A30UKIY0UMT7E-A2DDPSXH2X96RF-1574892786153.wav,a pale lime lays on its side with the stem facing me
flashlight_3-33NKDW9FFXG9TZWACZ76APZWZ13CXG-3483FV8BEFHMYMI64LECNJ9C56762I-A2KH641ASLS5P9-1574896504763.wav,this is an ink cartridge
fork_1-38VTL6WC4ABDUJD52L60FX0V9QAY5Z-3SUWZRL0MZBET2UMX59DPKI129ME6H-A2U31P99HREKV7-1574893404784.wav,this is a silver-colored fort
pencil_3-3EFNPKWBMSMDJ9UGGU7Y888RJH503B-32M8BPYGAUKS60LE518QMQTIOGYGIW-A3JFC6OJ13O1XR-1574894041962.wav,it's a mechanical pencil
flashlight_1-3PEG1BH7AEPKZU5XZGWM9BLCL7NKBR-3WYGZ5XF3XDM20KT04NJOKRY4VHKSV-A1CG3SMBJ1CEIQ-1574894129143.wav,this appears to be a flashlight
hammer_6-3AC6MFV69KGPF275Z99SI1CNKT5ZH8-32EYX73OY17O4HPSFTRG4XV0KK0URI-A2RM9M3RR67FQO-1574895496854.wav,Amazon
medicine_bottle_2-3L84EBDQ370LSX9R5T9F8E4281WKKB-3NC5L260MPKWOM0MSCFDO2PSZAVOFY-A30YR5TPOKQYXJ-1574893563852.wav,is a large bottle of medication
book_2-3X4Q1O9UBHKGN9NMKRCZBQGPMM77OD-3FTYUGLFSVJDISG8WROORWMG63U5DL-A1KP6JSKQXPCSC-1574898884253.wav,this is a hardcover book with a brownish maroon color dust jacket with a picture on the cover and white printing
measuring_tape_2-3R868ACW4SABF6CUF3RAX10M5TSZG9-3E337GFOLA6KK1W52HLIRYPZAG8GNU-A1KP6JSKQXPCSC-1574898336728.wav,this is a tape measure that as a black plastic top and a silver metal side with a label on it that's black with a red line across and says Craftsman 25 on it
food_can_2-3TLFH2L6Y9MPE0VOAWH39954AE22TE-352YTHGROWBCYPHA4IO4DPV0YYC4H6-A3OMRMNTOU7QXI-1574894544123.wav,this is a can
picture_frame_5-39I4RL8QGJF9C5JGEGJ2O5ZEJY34H2-3FE7TXL1LJLF841QJUSATOQ3573Q2J-A1VXQ7LMBTE5LF-1574892412797.wav,that is a single black picture frame
mouse_1-3YLPJ8OXX8B6YVJVJK1ORRN87OLX4N-3IX2EGZR7CHFQ1EY3UN2XVMP34ZRJG-A1HLG5NN2I16GN-1574894579846.wav,the other time seeing as a black computer mouse with a long extension cord and a silver electric connector
lime_2-3V0TR1NRVA0U2IB28A9A7JCA63DA4X-3OXV7EAXLFOBJ4EP8LSH6TE4BKQ369-A2DDPSXH2X96RF-1574892481114.wav,a small pale lime sits on its side with a navel and pointed at me and to the left
sponge_2-3XWUWJ18TLODYPJFTLHJKOMYCJSUUF-3A1PQ49WVIFV6QKRH052FROXME5H19-A2U31P99HREKV7-1574895535184.wav,this is a pink simple cleaning sponge
hammer_3-3RHLQY6EDT2S0PEESK0CXKKGR6A4DT-32Q90QCQ1TJLSHFBZ93EZ3NJ34BEKR-A1HLG5NN2I16GN-1574894913663.wav,BLT time seeing is a hammer with a peak handle
banana_1-3QX22DUVOOFUYW36P902P07ND4YMV4-3RYC5T2D74RBCCHWY7SMUR81C4IPRT-A4H1NYJVE7C53-1574897794381.wav,it is a banana
measuring_tape_2-3R868ACW4SABF6CUF3RAX10M5TSZG9-3ZY8KE4ISK1O5VZS74CLVTNE25VQVQ-A3332HTQYBESHD-1574891739056.wav,this is a black measuring tape
pliers_4-3LAZVA75NIP918QGEFV4FZZHB6L2OS-3IAS3U3I0GES4YZ10CVKYZV4J8RB2J-A357NQQMDTHD49-1574898997724.wav,this is James Kennedy and I'll be describing this white audio device brought to you by I don't know it's a white round cylindrical device
pliers_4-3Y40HMYLL1G5FTDAYQS64VL2619UX7-3RJSC4XJ11SJJ8FEKF0TCP2XCDX05X-A3GNQDFPZALU92-1574892465424.wav,a pair of pliers has a black rubberized handle and a small red stripe around the handle
can_opener_1-3MIVREZQVHW7307MIYTC40GB77OKQ3-3Z7EFSHGNACCFJU421C8Z9VIE26CXG-A391OVILIK4JK2-1574907182494.wav,this is a plastic can opener it is white and lime green in color
bowl_4-3KL228NDMVKGQBD8F2O0AMC91KFKG8-37ZHEEHM6XKUN4SURVX9C7E06VK37I-A2U31P99HREKV7-1574894465464.wav,this is a small light blue Bowl
hammer_6-3AC6MFV69KGPF275Z99SI1CNKT5ZH8-31EUONYN2W1LKJMCSRKH6OSEN4QVO0-A2U31P99HREKV7-1574895725932.wav,this is a black rubber mallet with a wooden handle
bowl_4-3D1TUISJWIY8PYOFZ4S51LYNIO5UI7-3MMN5BL1W02D87ZHV1ZYVPBQ1K63MK-A2XPKBKZNT80U9-1574891937712.wav,this is a blue plastic Bowl
apple_3-3JMQI2OLFZ3EMXOKAPF8WTQGIN4ND6-3SNVL38CI5Q6VJVX3IXJ9FNGISYCKW-AJY5G987IRT25-1574894958226.wav,a red apple
water_bottle_4-3J94SKDEKINAW8IE6PJM2CQUR255DZ-340UGXU9DZZGXO69ODWQ5UK35QHVUG-A2KH641ASLS5P9-1574896408069.wav,this is a plastic bottle of water
screwdriver_3-3LCXHSGDLT4GUGUPEG7E15I75YDSEG-337RC3OW060DEYJFFZ4PE7OKSZKVLI-A2U31P99HREKV7-1574895375273.wav,this is a screwdriver with a two-tone blue and yellow striped handle
can_opener_2-3DQYSJDTYL9OQXGO8QD10DZZKDFXET-34PGFRQONP9KYXVK2OX8KUU6VJOWJY-A1HLG5NN2I16GN-1574896933311.wav,what I am seeing is a green handle can opener
plate_2-3Z33IC0JC0KFRCKC00WXKE13D5RV9E-3IQ1VMJRYUIYL8F8F7A3DBJC7V9A96-A2U31P99HREKV7-1574896781201.wav,this is a sky blue ceramic plate
bell_pepper_2-3YO4AH2FPDI5QA0IE5JULG12T9IQ03-39L1G8WVWRPGCIDS2FG0BXNN3AZ312-A14LO2FWSF9AJU-1574898544006.wav,business
food_can_5-3SV8KD29L4QGHS8D5UCPVTSFCA9ZKC-34S6N1K2ZWH8WXOVAANLZ6XBKLJLHU-A2RM9M3RR67FQO-1574897657874.wav,I'm looking.
onion_4-3B623HUYJ4OZLFKY1DLE9VMLUVFS8H-3GGAI1SQEWW1L7V0OUAZOSFK7XLMC3-A30YR5TPOKQYXJ-1574892451156.wav,is a large white onion
pliers_5-3E22YV8GG14NBURAFY63WN75W67PNM-3N1FSUEFL6YVM9C8IM5EM4G26704DG-A2U31P99HREKV7-1574899458647.wav,this is a pair of Steel pliers with a black and red handle
lemon_1-3WRAAIUSBJXL0KZCSLBF4U98ZYHXAY-3ZV9H2YQQE59DJTVZ35L4NDHZN53WY-A3JFC6OJ13O1XR-1574897615079.wav,it's a lemon
marker_5-35XW21VSVGCU0M4HV2UIE08REVESL3-3WYP994K18PCZ7BDX6L7WNAHKLOY6D-A3MY6E0UB6RBZH-1574892659828.wav,this object is a permanent marker it is used for writing
book_5-3UEBBGULPFMOF7MPYWMKYOLV2WDUFG-32RIADZIST21OYVQFC03H32279PS4B-A1AZV2XOQK7RSW-1574893533348.wav,a hardcover book with a brown and white cover
pencil_2-3ZG552ORAM24RSZDFRHIARTP7ZHV2M-3WJ1OXY92BEY73WYAF4PDFO1NPTA8J-A2U31P99HREKV7-1574897254954.wav,this is a transparent purple and white mechanical pencil has a white eraser
measuring_tape_1-3SCKNODZ0XEY5ONAJCCMW1GKWC1N7D-3FIJLY1B6V2E9MCN7CSSD2UI9FOPFD-A30YR5TPOKQYXJ-1574892488157.wav,it is a small yellow tape measure
potato_4-32L724R85LIVXTGJIITBRFBOA7DPI6-3C44YUNSI2NHB2YRG6X2P2RXX26DPO-A30YR5TPOKQYXJ-1574891945354.wav,a medium sized Gold potato
shampoo_2-3FDWKV9VCN0ULHE6KJQXTE54ZXPUMN-38BQUHLA9XY2UWS3EZJQJS91WBJOMH-A2U31P99HREKV7-1574896713881.wav,this is a red and off-white bottle of shampoo
marker_4-382GHPVPHSPUIXCHZVU0KBY40TL34U-3GLB5JMZFYTBYP5SDN7FVTD5WC7GDD-A2U31P99HREKV7-1574898655863.wav,this is a large black Sharpie Magnum permanent marker
allen_wrench_2-3WKGUBL7SZKBY12651Y0GXSL0FC4L9-3PM8NZGV8ZEG9K4N7JD3JEKZIG6QXW-A1VXQ7LMBTE5LF-1574893441746.wav,that's a silver allen wrench
toothbrush_2-3G57RS03HH3NTYKY90Z56TZQUBG52Q-30ZX6P7VF9TYMHXDO481WNEHRCUJ24-A2R9NSMPJATQ0U-1574897145093.wav,toothbrush
sponge_1-3NRZ1LDP7W4HSJ5TIMHXRAEE6KFPZ3-3F1567XTNX3Q8OMP437P3BYHBE39QM-A2U31P99HREKV7-1574899570461.wav,this is a cleaning sponge with an abrasive scrubbing side
toothbrush_1-3P7RGTLO6EBFGK05T2WQE0163P2KAW-3A1PQ49WVIFV6QKRH052FROXMEZH13-A1FKVFJO2M8R8V-1574893820679.wav,I see a manual toothbrush the toothbrush is yellow and white
lightbulb_3-3M67TQBQQHMVZOHEP551ORNQSVRA9T-3E7TUJ2EGDKWJFIKZH153CRISZID9P-AI521GBL3HJSC-1574901822077.wav,it's a lamp
bell_pepper_2-3UDTAB6HH6XZYBJWX388ZLBDJ9F09S-3TPWUS5F8AZXQJPESWGMXQHB5Z4WC9-A1CG3SMBJ1CEIQ-1574894229388.wav,this is a red bell pepper
toothpaste_5-32PT7WK7DMD7ITVAS6VTNFSAD6E3D7-39KFRKBFIOT2ODHHX271DNW85M3OYF-A14LO2FWSF9AJU-1574898360530.wav,business psychology
mouse_2-3SCKNODZ0XEY5ONAJCCMW1GKWC27NY-3I02618YA143S49D21NRZ2VLJ24PUD-A1HLG5NN2I16GN-1574892812131.wav,route to turn scene is a computer mouse with an extension attachment cord
lightbulb_2-3QXFBUZ4ZKEUT7IK9GS2G9L73BDUGF-3OHYZ19UGD31SVJEHWTLA1E12UPAOE-A2KH641ASLS5P9-1574895575536.wav,this is a light bulb
coffee_mug_1-36QZ6V1589BXJCRB4GMJ5N4ARM7SUX-33M4IA01QHZGLLJNKY23O4U4E2QRXG-A3JFC6OJ13O1XR-1574897455097.wav,it's a red mug
scissors_6-3H6W48L9F4NDYO0O7ZXQS6KWPIBPWD-3A4NIXBJ77XUOBP6173YRB5716ZMLJ-A30YR5TPOKQYXJ-1574892463738.wav,and a pair of open scissors with a blue handle
hand_towel_2-3RZS0FBRWK84KQUJQ8XPGCDTX2TPC4-36V4Q8R5ZLY5F85JTCBU8X41BCQMQC-A1CG3SMBJ1CEIQ-1574893869860.wav,this is a great owl in perfectly folded
bell_pepper_1-3Y40HMYLL1G5FTDAYQS64VL2619XUA-ASSIGNMENT_ID_NOT_AVAILABLE-undefined-1574898618710.wav,this is a red pepper showing the bottom of the red pepper
stapler_4-3DA79LNS59TEZIR7EWV8SJAWGS1T3F-3N2BF7Y2VRSS2F6GAMO0ZJC0KPUMHG-A2U31P99HREKV7-1574893834363.wav,this is a regular sized gray stapler with a black tip
bowl_4-3D17ECOUOETDQYFYCDBYMDR1O9B31H-3XLBSAQ9Z5AV8XZNC2SIG8JFLQK7ZK-AUKIQ4JR04MDJ-1574895091199.wav,I see a blue Bowl I'm not sure about its eyes but it's probably a small mixing bowl or about the size that you would eat breakfast cereal out of its a nice blue color maybe you would call it robin's egg or something like that
marker_1-391FPZIE4CK8T3DVTMAK19X8IBQUHE-3OSWBBLG1FVMKB0I2X7JJFD0Z1ZXDG-A3JFC6OJ13O1XR-1574897513137.wav,it's a red dry erase marker
coffee_mug_4-3MG8450X2O806KBJCZIPAIZZ420PUE-3907X2AHF13U8S0BJHDLTJ0T0BLP2V-A1HLG5NN2I16GN-1574893149270.wav,you don't think I am seeing is a teacup covered with blue and yellow flowers
lightbulb_5-334ZEL5JX6D2677E8UAA6HCL90JSOK-3M68NM076I5326ZRJBTDORHKHYR6R1-A14LO2FWSF9AJU-1574897378946.wav,the Sister Wives night we can use it for phones icing
bowl_1-3PN6H8C9R4O72EUV1LA3AN6GJG6ADA-3Z7VU45IPZFHXBKLNMB9FYS2I4DZ18-A30YR5TPOKQYXJ-1574892977308.wav,is a green ceramic Bowl
can_opener_4-374UMBUHN5N2CINQ7P69LMEQM5FCTX-33CKWXB73KIK2FZDFB2HN48Q5QK117-A3JFC6OJ13O1XR-1574898217609.wav,it's a black can opener
hammer_2-3M0556243SIBKH2G1VAYKTT1U0KNFH-3P59JYT76MIS0KTI0YM5YT1QPEHT2F-A2U31P99HREKV7-1574896404668.wav,this is a silver hammer with a yellow and black grip
lime_3-30EV7DWJTVT9DNDJ74G573EV5LLY6F-33UKMF931AIMKJNVJD61ZGAGPS1TTG-A1HLG5NN2I16GN-1574898049953.wav,what I am seeing is a green round lime with a blue and white brand sticker
gauze_1-3MJ9GGZYO34KZ4WF4WQME4FCMPH2AT-3FE7TXL1LJLF841QJUSATOQ358PQ27-A1XDZEODPAFC5K-1574898215118.wav,an oblong object that has twist wrap on each end of it that is cylinder shaped and it is white in color it appears to be 3 in in length
lemon_4-36FQTHX3Z3PE3WXQEA4NSP4AAL23B0-3P4MQ7TPPYAMSBZXJ5OVZSY8DDRBB6-A2RM9M3RR67FQO-1574895634301.wav,probably
spoon_3-3FK4G712NXYH4ZZ7FBRJQMMM6PMSSH-3HMVI3QICKQHSLAGR09Q1RJ0CBV1Y7-A14LO2FWSF9AJU-1574898783137.wav,businesses
eye_glasses_4-3HEA4ZVWVDKFSV3LRJ134022EL755R-3LUY3GC630Y1UTXHPTUGPAH1BREP7I-A4H1NYJVE7C53-1574895446467.wav,they are eyeglasses
eye_glasses_2-3YLTXLH3DF4V1Y5ZC0BQR3A9AUYPHD-33L7PJKHCHW3MZV7GFV68KETBEWT85-A30YR5TPOKQYXJ-1574892597496.wav,what does a pair of folded reading glasses
hammer_6-375VSR8FVW724WL8VELMW5ET723ZR5-35GMH2SV3FF4I80QX1V76K4SN9QEOG-A3TEVNU2YYO1VH-1574896392670.wav,it is a mullet with a wooden handle and a black rubbery had
medicine_bottle_1-3UQVX1UPFSFOYRYXCUTTPY3ZD35020-3R9WASFE20E8NQETULQU40WWJEZZFC-A1CG3SMBJ1CEIQ-1574894004700.wav,this looks like a bottle of liquid medication
medicine_bottle_3-34KYK9TV2R6INDI54P5O0XCM210SBG-3483FV8BEFHMYMI64LECNJ9C56W627-A2U31P99HREKV7-1574893372622.wav,this is a bottle of Tylenol pain pills
hammer_2-3D4BBDG7ZHUXD1PWSA0I39ASS623C7-3J2UYBXQQMAF2CFSPYAY4VGX891068-AW1QY7Q83DYCJ-1574901437200.wav,a hammer is sitting on a white oval electrical unit
bowl_2-3G3AJKPCXLQVY095OGNQA5UH9UG4Y1-323Q6SJS8JEMW5EZOZKN4TSRNP1HFP-A2U31P99HREKV7-1574899129428.wav,this is a dark blue ceramic Bowl
can_opener_2-3PA41K45VN2Y89ZNZRPE0QLFWR37PU-3CCZ6YKWR8H1F23RKBJM503QFHV59I-A2U31P99HREKV7-1574893286125.wav,this is a can opener with a yellow handle
hand_towel_3-31HLTCK4BLTU6M7KE627CVNQHIMVG5-3JMSRU9HQJSZ8S9NYDHL1CY0J3TVE7-A2U31P99HREKV7-1574897910836.wav,this is a white hand towel with a Christmas-themed print
pill_cutter_1-3EQPA8A374UL682VN9CDUES2XL9ZJD-3J88R45B2HWV983876YEJ9UPDL5XPZ-A1HLG5NN2I16GN-1574898562717.wav,I am seeing a small light blue plastic box with deep blue markings
spoon_3-3FK4G712NXYH4ZZ7FBRJQMMM6PMSSH-3XLBSAQ9Z5AV8XZNC2SIG8JFLQNZ7F-ARL7HOWLEHNOP-1574896059936.wav,the object is a large silver spoon
spoon_1-3O71U79SRBNE64M2VEVXEDNGE04SM5-3YDTZAI2WYE1UEWW2TLJL2FTHAX14N-A2U31P99HREKV7-1574899397102.wav,this is a wooden cooking
cap_1-3XBXDSS888H2W3QGPC05D8PJTAGXLG-3FIUS151DW0EA9FJFD8N1EG2938GG6-A3JFC6OJ13O1XR-1574894740281.wav,it's a baseball cap
apple_4-356ZPKYPUHFHNTVOM0FED35C0QBPYC-382M9COHEIDZVDKNTN7G5QWH5V5UE0-AI8A9G2N9JJ4S-1574893818647.wav,this is a red apple the stem is still attached and there is a small grocery store sticker on it
picture_frame_3-33KMQD9OFJC923VN35VX04UUWXX77N-35GMH2SV3FF4I80QX1V76K4SNAWEOO-A2U31P99HREKV7-1574897746594.wav,this is a black picture frame with a table stand
coffee_mug_2-3R5OYNIC2C7L67WUCUSF5MDXLOTPTN-3WJEQKOXA90GW3CDBUVAY51T9JA1AD-A2U31P99HREKV7-1574893954904.wav,this is a coffee mug with an orange interior and a black and yellow exterior with the UMBC printed on it it also has a paw print in yellow on the outside of the cup
allen_wrench_3-33EEIIWHK75LJB1YH27J69RSN5VVQ0-3TPZPLC3M1AJTAWUNHRQCT5L6PGP31-A3332HTQYBESHD-1574891786175.wav,this is a medium sized Island key
marker_6-3PR3LXCWSFX7V1P70FXF8ZYOTGZX9J-36PW28KO40UFG46PNIQP5PKNYSLAEC-A14LO2FWSF9AJU-1574896157255.wav,this is a red marker used for writing
hammer_5-3T6EIBTM9LM947RJHBJ1KMYAYD9AA8-39L1G8WVWRPGCIDS2FG0BXNN3AX310-A1KP6JSKQXPCSC-1574897863883.wav,this is a hammer that has a black handle is pink in the middle has another patch of black on top of that and the Teen part is silver and has a p part of a cola
mouse_1-3L21G7IH47UE61CM1Y4OC7NEXA5Y1H-3NPFYT4IZD2PWVA94N8RP0GXCT0XGB-A2U31P99HREKV7-1574893597041.wav,this is a black wired computer mouse
coffee_mug_4-38F60IALAGFIIQSAV9DPQLCPDGHT0K-3AAPLD8UCDFWFAW0JJPCLX7SEX0HTM-A3JFC6OJ13O1XR-1574896474631.wav,it's a mug
shampoo_2-3FDWKV9VCN0ULHE6KJQXTE54ZXPUMN-30ZX6P7VF9TYMHXDO481WNEHRCHJ2R-A1CG3SMBJ1CEIQ-1574893886282.wav,this is a red and white bottle of something
food_can_3-3JU8CV4BRLA5TFRMGD6GBC7AMGCPO1-39OWYR0EPLP8I04OYZOBQTNUDKPYFE-A1VXQ7LMBTE5LF-1574892742505.wav,that is an unopened can
banana_1-3QX22DUVOOFUYW36P902P07ND4YMV4-382M9COHEIDZVDKNTN7G5QWH5VAEUP-A102UBN1SZ3L6R-1574896041238.wav,I've been
stapler_1-3A520CCNWNYCUK8VXGLNG5O1JS7AE3-3LQ8PUHQFMQ66WGPP7Q87Q5J3G8IHU-A30YR5TPOKQYXJ-1574893198137.wav,it is a pink stapler
eye_glasses_1-3RZS0FBRWK84KQUJQ8XPGCDTX2UCPS-35K3O9HUACBACVNXYYCHJQVEV8PEFK-A30YR5TPOKQYXJ-1574893434681.wav,is an open pair of reading glasses
hammer_3-32FESTC2NHOHCV2F7UWJQI0S5JMCUO-3DEL4X4EL7JPIMV9YTUXW0N1HQ7XYS-A3JFC6OJ13O1XR-1574898178731.wav,it's a pink hammer
shampoo_2-3NSCTNUR2ZLCY1F2MFSKCBIO6Z85AX-3G2UL9A02ECTKNFCAXV7JAQKGMO76U-A3JFC6OJ13O1XR-1574895172895.wav,it's a bottle of Old Spice volcano body wash
apple_3-34YWR3PJ288PZ71U0JEMFOXVQC5X07-3LBXNTKX0STAHLN1QH2HXJUA8GF9X6-ARL7HOWLEHNOP-1574896331680.wav,object of the medium sized red apple
measuring_tape_4-3IH9TRB0FBXSG1XHXGILQJTQ7R7I1V-30LSNF239VT2R6D76MN1KMZHEYC2IK-A2U31P99HREKV7-1574899234275.wav,this is a small tape measure with a keyring
syringe_4-3JYPJ2TAYI6BN2ETHANQOIYWUFLPFF-30LB5CDZND8HQMZ3R3791T9SDDTZ0T-A2RM9M3RR67FQO-1574899370241.wav,it's all most probably
toothbrush_4-3OQQD2WO8I4OQ4BWKKW4EC8N5BLI3N-3SITXWYCNW7T5E2YO1GDOPP0WG3XBP-A1VXQ7LMBTE5LF-1574892432163.wav,that's an unopened toothbrush
lightbulb_4-3PR3LXCWSFX7V1P70FXF8ZYOTG09XW-33JKGHPFYDSKCBSRDKJD439W62MNMB-A3JFC6OJ13O1XR-1574899267710.wav,it's a light bulb
screwdriver_1-37G6BXQPLQJ4H0FCMCI96536NASQEP-39GAF6DQWSY0ORFBMPM6USF6UTAV17-A4H1NYJVE7C53-1574893871021.wav,ETA says screwdriver with red handle
shampoo_2-3TFJJUELSHN8SJTDOAMDKZ50MS22CV-31EUONYN2W1LKJMCSRKH6OSEN4HOVK-A1VXQ7LMBTE5LF-1574893589234.wav,that is a bottle of Old Spice volcano body wash
apple_3-37Y5RYYI0P3P0GL69LX6PU3EL4OSXP-3JRJSWSMQIJFWJ74E3BFIH6HSIS3E8-ARL7HOWLEHNOP-1574895777173.wav,sobject is a medium sized red apple with parts of it that are yellow
apple_5-3HA5ODM5KAQXWRGB96WO196T5TGVSP-35H6S234SBYEXJ1TM4GALQCOPGR56B-A1CG3SMBJ1CEIQ-1574894599050.wav,this is a yellow and red apple
soda_bottle_3-3ZG552ORAM24RSZDFRHIARTP7ZI2VU-31Z0PCVWULDZMLQO6A30UKIY0U07T6-A2RM9M3RR67FQO-1574895509915.wav,lovesick 100 African Buffalo
water_bottle_1-36KM3FWE3RAVKSV3I6AOLPK7OJR07G-3OONKJ5DKDH6B5O6NATH5CY7KDLOB0-A2U31P99HREKV7-1574898318113.wav,this is a dark blue reusable water bottle with a flip top
book_4-3UYRNV2KITX252STTH4SA1CF7W7N80-3MTMREQS4WG9X4SG8IKVRVRN5X0AW4-A3JFC6OJ13O1XR-1574898560757.wav,it's a book
medicine_bottle_5-3UV0D2KX1MHPY9SAJQV2LKN13JQ4F4-3EJPLAJKENEC4XLITSNQAUJJQFS6ZC-A1VXQ7LMBTE5LF-1574893096577.wav,what is a bottle of cough syrup people usually take that when they have cold or flu-like symptoms
can_opener_3-3VADEH0UHCVKR7JFNUNPVHHBJ5FSP1-320DUZ38G8KO1B5KNJTQYR8I1VTGJE-A3JFC6OJ13O1XR-1574895959939.wav,it's a turquoise can opener
syringe_2-37MQ8Z1JQEULVMUIK242HQXJPGJY2Y-3TPWUS5F8AZXQJPESWGMXQHB50KWCR-A1P0SZ4C7PLX7K-1574898462490.wav,syringe
onion_3-3M93N4X8HKLO5WGHSHI5YLVZA69SJ1-3VSOLARPKC7Y1NGN6SVTQ3561L9931-A1HLG5NN2I16GN-1574894867827.wav,the other guy I'm seeing is a red apple
shampoo_1-30ZKOOGW2W4DAJEJLSQ89L57UJ3A1K-3J4Q2Z4UTZ11KKZXXEHHHV6S9EAWQJ-A3JFC6OJ13O1XR-1574895922289.wav,it's a bottle of shampoo
pencil_1-3MJ9GGZYO34KZ4WF4WQME4FCMPHA21-3W2LOLRXLCDA1LKGLFNEYAM2IT5KRE-A14LO2FWSF9AJU-1574896172172.wav,this is a pen used for writing
syringe_2-37MQ8Z1JQEULVMUIK242HQXJPGJY2Y-3634BBTX0PSMS0PJUH2845T6N1BFI9-A3JFC6OJ13O1XR-1574897287915.wav,it's an orange syringe
marker_2-3URJ6VVYUPLJ4M53ITES8EWFVKH4OQ-3VP0C6EFSHUC5QMZE3XW2SNABCTM6W-A2RM9M3RR67FQO-1574897721006.wav,looks like that are black
